,game_id,ydsnet,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,third_down_converted,third_down_failed,interception,fourth_down_converted,fourth_down_converted,complete_pass,rush_attempt,pass_attempt,rush_touchdown,pass_touchdown,completion_perc,third_down_perc,team,game_date,type,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,win,team_score
0,2017010700,1872,291,215.0,63.0,7.0,9.0,4.0,11.0,0.0,0.0,0.0,14.0,44.0,25.0,2.0,1.0,0.56,0.021164021164021163,HOU,2017-01-07,post,HOU,OAK,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010700/2017010700_gtd.json,27,14,1,27
1,2017010700,1210,203,435.0,53.0,3.0,11.0,2.0,14.0,3.0,1.0,1.0,18.0,21.0,48.0,1.0,1.0,0.375,0.0106951871657754,OAK,2017-01-07,post,HOU,OAK,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010700/2017010700_gtd.json,27,14,0,14
2,2017010701,1307,231,258.0,110.0,2.0,10.0,2.0,9.0,0.0,0.0,0.0,18.0,15.0,35.0,0.0,0.0,0.5142857142857142,0.0106951871657754,DET,2017-01-07,post,SEA,DET,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010701/2017010701_gtd.json,26,6,0,6
3,2017010701,3318,387,196.0,91.0,9.0,13.0,9.0,7.0,0.0,2.0,2.0,23.0,38.0,33.0,1.0,2.0,0.696969696969697,0.04639175257731959,SEA,2017-01-07,post,SEA,DET,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010701/2017010701_gtd.json,26,6,1,26
4,2017010800,1874,305,250.0,89.0,1.0,16.0,6.0,8.0,1.0,2.0,2.0,29.0,21.0,42.0,0.0,1.0,0.6904761904761905,0.031413612565445025,MIA,2017-01-08,post,PIT,MIA,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010800/2017010800_gtd.json,30,12,0,12
5,2017010800,1910,367,117.0,157.0,9.0,7.0,4.0,5.0,2.0,0.0,0.0,13.0,35.0,19.0,2.0,2.0,0.6842105263157895,0.021164021164021163,PIT,2017-01-08,post,PIT,MIA,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010800/2017010800_gtd.json,30,12,1,30
6,2017010801,2534,406,477.0,122.0,5.0,17.0,5.0,9.0,0.0,1.0,1.0,25.0,25.0,45.0,1.0,4.0,0.5555555555555556,0.02631578947368421,GB,2017-01-08,post,GB,NYG,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010801/2017010801_gtd.json,38,13,1,38
7,2017010801,1922,365,461.0,129.0,3.0,12.0,5.0,11.0,1.0,1.0,1.0,23.0,17.0,46.0,0.0,1.0,0.5,0.02631578947368421,NYG,2017-01-08,post,GB,NYG,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010801/2017010801_gtd.json,38,13,0,13
8,2017011400,2801,422,316.0,172.0,7.0,19.0,6.0,6.0,0.0,0.0,0.0,26.0,29.0,40.0,1.0,3.0,0.65,0.031413612565445025,ATL,2017-01-14,post,ATL,SEA,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017011400/2017011400_gtd.json,36,20,1,36
9,2017011400,2204,309,399.0,67.0,7.0,9.0,5.0,6.0,2.0,0.0,0.0,17.0,21.0,33.0,0.0,2.0,0.5151515151515151,0.02631578947368421,SEA,2017-01-14,post,ATL,SEA,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017011400/2017011400_gtd.json,36,20,0,20
