,game_id,ydsnet,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,third_down_converted,third_down_failed,interception,fourth_down_converted,fourth_down_converted,complete_pass,rush_attempt,pass_attempt,rush_touchdown,pass_touchdown,completion_perc,third_down_perc,team,game_date,type,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,win,team_score
0,2012010700,2480,300,289.0,152.0,8.0,11.0,6.0,7.0,3.0,0.0,0.0,27.0,19.0,46.0,1.0,0.0,0.5869565217391305,0.030612244897959183,CIN,2012-01-07,post,HOU,CIN,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010700/2012010700_gtd.json,31,10,0,10
1,2012010700,1754,340,249.0,48.0,9.0,9.0,6.0,6.0,0.0,0.0,0.0,11.0,35.0,22.0,2.0,1.0,0.5,0.030612244897959183,HOU,2012-01-07,post,HOU,CIN,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010700/2012010700_gtd.json,31,10,1,31
2,2012010701,2340,412,432.0,141.0,2.0,20.0,7.0,3.0,2.0,0.0,0.0,28.0,10.0,43.0,1.0,3.0,0.6511627906976745,0.03553299492385787,DET,2012-01-07,post,NO,DET,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010701/2012010701_gtd.json,45,28,0,28
3,2012010701,4069,626,342.0,201.0,12.0,20.0,7.0,4.0,0.0,3.0,3.0,33.0,36.0,45.0,3.0,3.0,0.7333333333333333,0.03553299492385787,NO,2012-01-07,post,NO,DET,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010701/2012010701_gtd.json,45,28,1,45
4,2012010800,2358,447,353.0,128.0,6.0,9.0,3.0,7.0,0.0,0.0,0.0,10.0,34.0,21.0,1.0,2.0,0.47619047619047616,0.015544041450777202,DEN,2012-01-08,post,DEN,PIT,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010800/2012010800_gtd.json,29,23,1,29
5,2012010800,2392,400,428.0,131.0,9.0,11.0,7.0,9.0,1.0,0.0,0.0,22.0,23.0,45.0,1.0,1.0,0.4888888888888889,0.03553299492385787,PIT,2012-01-08,post,DEN,PIT,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010800/2012010800_gtd.json,29,23,0,23
6,2012010801,1887,247,330.0,51.0,4.0,9.0,4.0,10.0,0.0,0.0,0.0,24.0,21.0,43.0,0.0,0.0,0.5581395348837209,0.020618556701030927,ATL,2012-01-08,post,NYG,ATL,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010801/2012010801_gtd.json,24,2,0,2
7,2012010801,2627,442,203.0,158.0,8.0,11.0,8.0,7.0,0.0,1.0,1.0,23.0,31.0,33.0,0.0,3.0,0.696969696969697,0.04040404040404041,NYG,2012-01-08,post,NYG,ATL,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010801/2012010801_gtd.json,24,2,1,24
8,2012011400,1913,252,252.0,55.0,7.0,7.0,7.0,11.0,0.0,2.0,2.0,9.0,40.0,31.0,1.0,0.0,0.2903225806451613,0.03553299492385787,DEN,2012-01-14,post,NE,DEN,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011400/2012011400_gtd.json,45,10,0,10
9,2012011400,2495,509,332.0,147.0,9.0,19.0,3.0,3.0,1.0,0.0,0.0,26.0,30.0,34.0,0.0,6.0,0.7647058823529411,0.015544041450777202,NE,2012-01-14,post,NE,DEN,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011400/2012011400_gtd.json,45,10,1,45
10,2012011401,2791,474,472.0,239.0,2.0,23.0,5.0,9.0,2.0,0.0,0.0,40.0,14.0,67.0,0.0,4.0,0.5970149253731343,0.02564102564102564,NO,2012-01-14,post,SF,NO,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011401/2012011401_gtd.json,36,32,0,32
11,2012011401,2197,407,254.0,154.0,6.0,11.0,4.0,11.0,0.0,0.0,0.0,24.0,23.0,46.0,1.0,3.0,0.5217391304347826,0.020618556701030927,SF,2012-01-14,post,SF,NO,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011401/2012011401_gtd.json,36,32,1,36
12,2012011500,1405,227,302.0,60.0,2.0,9.0,4.0,12.0,0.0,0.0,0.0,14.0,31.0,32.0,0.0,2.0,0.4375,0.020618556701030927,BAL,2012-01-15,post,BAL,HOU,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011500/2012011500_gtd.json,20,13,1,20
13,2012011500,2295,315,402.0,57.0,5.0,11.0,5.0,10.0,3.0,0.0,0.0,17.0,28.0,35.0,1.0,0.0,0.4857142857142857,0.02564102564102564,HOU,2012-01-15,post,BAL,HOU,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011500/2012011500_gtd.json,20,13,0,13
14,2012011501,2126,388,394.0,93.0,8.0,15.0,6.0,6.0,1.0,0.0,0.0,26.0,23.0,50.0,0.0,2.0,0.52,0.030612244897959183,GB,2012-01-15,post,GB,NYG,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011501/2012011501_gtd.json,20,37,0,20
15,2012011501,2007,420,289.0,126.0,3.0,15.0,8.0,8.0,1.0,0.0,0.0,21.0,27.0,34.0,1.0,3.0,0.6176470588235294,0.04040404040404041,NYG,2012-01-15,post,GB,NYG,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011501/2012011501_gtd.json,20,37,1,37
16,2012012200,2515,398,373.0,114.0,6.0,13.0,9.0,8.0,1.0,0.0,0.0,22.0,31.0,39.0,0.0,2.0,0.5641025641025641,0.04522613065326633,BAL,2012-01-22,post,NE,BAL,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012012200/2012012200_gtd.json,23,20,0,20
