,game_id,ydsnet,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,third_down_converted,third_down_failed,interception,fourth_down_converted,fourth_down_converted,complete_pass,rush_attempt,pass_attempt,rush_touchdown,pass_touchdown,completion_perc,third_down_perc,team,game_date,type,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,win,team_score
10,2013011201,2671,352,331.0,61.0,5.0,11.0,5.0,7.0,1.0,1.0,1.0,26.0,16.0,40.0,1.0,2.0,0.65,0.027777777777777776,GB,2013-01-12,post,SF,GB,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013011201/2013011201_gtd.json,45,31,0,31
11,2013011201,3562,579,381.0,88.0,15.0,11.0,8.0,5.0,1.0,0.0,0.0,17.0,43.0,32.0,4.0,2.0,0.53125,0.04371584699453552,SF,2013-01-12,post,SF,GB,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013011201/2013011201_gtd.json,45,31,1,45
12,2013011300,2626,427,347.0,134.0,5.0,19.0,4.0,11.0,1.0,3.0,3.0,34.0,23.0,53.0,1.0,2.0,0.6415094339622641,0.0223463687150838,HOU,2013-01-13,post,NE,HOU,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013011300/2013011300_gtd.json,41,28,0,28
13,2013011300,2244,457,325.0,180.0,8.0,15.0,6.0,7.0,0.0,0.0,0.0,25.0,24.0,41.0,2.0,3.0,0.6097560975609756,0.03314917127071823,NE,2013-01-13,post,NE,HOU,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013011300/2013011300_gtd.json,41,28,1,41
14,2013011301,2825,417,436.0,58.0,6.0,16.0,6.0,5.0,2.0,0.0,0.0,24.0,26.0,35.0,0.0,3.0,0.6857142857142857,0.03314917127071823,ATL,2013-01-13,post,ATL,SEA,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013011301/2013011301_gtd.json,30,28,1,30
15,2013011301,3125,491,437.0,150.0,9.0,19.0,3.0,5.0,1.0,0.0,0.0,24.0,28.0,38.0,2.0,2.0,0.631578947368421,0.016853932584269662,SEA,2013-01-13,post,ATL,SEA,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013011301/2013011301_gtd.json,30,28,0,28
16,2013012000,2641,356,431.0,98.0,9.0,15.0,5.0,7.0,0.0,0.0,0.0,21.0,33.0,38.0,1.0,3.0,0.5526315789473685,0.027777777777777776,BAL,2013-01-20,post,NE,BAL,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013012000/2013012000_gtd.json,13,28,1,28
17,2013012000,3013,428,421.0,153.0,6.0,19.0,7.0,8.0,2.0,1.0,1.0,29.0,28.0,54.0,0.0,1.0,0.5370370370370371,0.038461538461538464,NE,2013-01-20,post,NE,BAL,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013012000/2013012000_gtd.json,13,28,0,13
18,2013012001,2033,383,361.0,54.0,4.0,17.0,3.0,3.0,1.0,0.0,0.0,22.0,19.0,32.0,0.0,3.0,0.6875,0.016853932584269662,ATL,2013-01-20,post,ATL,SF,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013012001/2013012001_gtd.json,24,28,0,24
19,2013012001,1902,363,206.0,98.0,8.0,11.0,2.0,3.0,0.0,0.0,0.0,16.0,26.0,22.0,3.0,1.0,0.7272727272727273,0.011299435028248588,SF,2013-01-20,post,ATL,SF,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013012001/2013012001_gtd.json,24,28,1,28
20,2013012700,2400,356,457.0,138.0,3.0,19.0,9.0,6.0,3.0,1.0,1.0,30.0,11.0,56.0,0.0,4.0,0.5357142857142857,0.04891304347826087,AFC,2013-01-27,post,NPR,APR,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013012700/2013012700_gtd.json,62,35,0,35
21,2013012700,2850,478,454.0,142.0,4.0,22.0,7.0,6.0,1.0,1.0,1.0,32.0,27.0,47.0,2.0,6.0,0.6808510638297872,0.038461538461538464,NFC,2013-01-27,post,NPR,APR,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013012700/2013012700_gtd.json,62,35,0,35
22,2013020300,2382,367,335.0,104.0,6.0,13.0,9.0,7.0,0.0,0.0,0.0,22.0,35.0,35.0,0.0,3.0,0.6285714285714286,0.04891304347826087,BAL,2013-02-03,post,SF,BAL,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013020300/2013020300_gtd.json,31,34,1,34
23,2013020300,2847,468,388.0,98.0,9.0,13.0,2.0,7.0,1.0,0.0,0.0,16.0,29.0,32.0,2.0,1.0,0.5,0.011299435028248588,SF,2013-02-03,post,SF,BAL,18,2012,POST,http://www.nfl.com/liveupdate/game-center/2013020300/2013020300_gtd.json,31,34,0,31
