,game_id,ydsnet,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,third_down_converted,third_down_failed,interception,fourth_down_converted,fourth_down_converted,complete_pass,rush_attempt,pass_attempt,rush_touchdown,pass_touchdown,completion_perc,third_down_perc,team,game_date,type,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,win,team_score
0,2015010300,443,78,249.0,43.0,2.0,5.0,3.0,9.0,2.0,0.0,0.0,16.0,15.0,32.0,1.0,1.0,0.5,0.016129032258064516,ARI,2015-01-03,post,CAR,ARI,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010300/2015010300_gtd.json,27,16,0,16
1,2015010300,2643,386,193.0,113.0,12.0,9.0,5.0,10.0,1.0,0.0,0.0,18.0,41.0,33.0,1.0,2.0,0.5454545454545454,0.026595744680851064,CAR,2015-01-03,post,CAR,ARI,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010300/2015010300_gtd.json,27,16,1,27
2,2015010301,2287,295,336.0,83.0,5.0,11.0,4.0,7.0,0.0,1.0,1.0,18.0,25.0,30.0,1.0,2.0,0.6,0.0213903743315508,BAL,2015-01-03,post,PIT,BAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010301/2015010301_gtd.json,17,30,1,30
3,2015010301,2849,387,458.0,123.0,5.0,15.0,5.0,11.0,2.0,2.0,2.0,33.0,19.0,54.0,0.0,1.0,0.6111111111111112,0.026595744680851064,PIT,2015-01-03,post,PIT,BAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010301/2015010301_gtd.json,17,30,0,17
4,2015010400,1336,254,307.0,111.0,6.0,7.0,6.0,9.0,0.0,0.0,0.0,18.0,21.0,38.0,1.0,0.0,0.47368421052631576,0.031746031746031744,CIN,2015-01-04,post,IND,CIN,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010400/2015010400_gtd.json,26,10,0,10
5,2015010400,2855,482,438.0,185.0,6.0,15.0,6.0,8.0,0.0,0.0,0.0,31.0,25.0,45.0,1.0,1.0,0.6888888888888889,0.031746031746031744,IND,2015-01-04,post,IND,CIN,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010400/2015010400_gtd.json,26,10,1,26
6,2015010401,2270,315,230.0,188.0,4.0,11.0,6.0,8.0,0.0,2.0,2.0,19.0,21.0,37.0,1.0,2.0,0.5135135135135135,0.031746031746031744,DAL,2015-01-04,post,DAL,DET,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010401/2015010401_gtd.json,24,20,1,24
7,2015010401,2525,397,287.0,210.0,4.0,14.0,4.0,7.0,1.0,0.0,0.0,28.0,22.0,45.0,1.0,1.0,0.6222222222222222,0.0213903743315508,DET,2015-01-04,post,DAL,DET,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010401/2015010401_gtd.json,24,20,0,20
8,2015011000,2903,428,408.0,135.0,10.0,16.0,1.0,8.0,2.0,3.0,3.0,28.0,28.0,45.0,0.0,4.0,0.6222222222222222,0.005434782608695652,BAL,2015-01-10,post,NE,BAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011000/2015011000_gtd.json,35,31,0,31
9,2015011000,2597,422,439.0,161.0,4.0,22.0,6.0,5.0,1.0,0.0,0.0,34.0,13.0,53.0,1.0,4.0,0.6415094339622641,0.031746031746031744,NE,2015-01-10,post,NE,BAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011000/2015011000_gtd.json,35,31,1,35
10,2015011001,2863,362,371.0,84.0,6.0,14.0,9.0,7.0,2.0,1.0,1.0,23.0,30.0,38.0,0.0,2.0,0.6052631578947368,0.046875,CAR,2015-01-10,post,SEA,CAR,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011001/2015011001_gtd.json,31,17,0,17
11,2015011001,1941,348,215.0,146.0,5.0,10.0,7.0,6.0,0.0,0.0,0.0,15.0,28.0,24.0,0.0,3.0,0.625,0.03684210526315789,SEA,2015-01-10,post,SEA,CAR,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011001/2015011001_gtd.json,31,17,1,31
12,2015011100,2121,315,143.0,110.0,9.0,9.0,4.0,4.0,0.0,0.0,0.0,15.0,28.0,23.0,1.0,2.0,0.6521739130434783,0.0213903743315508,DAL,2015-01-11,post,GB,DAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011100/2015011100_gtd.json,26,21,0,21
13,2015011100,2633,425,321.0,150.0,6.0,16.0,9.0,5.0,0.0,0.0,0.0,24.0,30.0,37.0,0.0,3.0,0.6486486486486487,0.046875,GB,2015-01-11,post,GB,DAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011100/2015011100_gtd.json,26,21,1,26
14,2015011101,1938,288,475.0,78.0,6.0,10.0,4.0,12.0,0.0,1.0,1.0,26.0,20.0,48.0,0.0,1.0,0.5416666666666666,0.0213903743315508,DEN,2015-01-11,post,DEN,IND,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011101/2015011101_gtd.json,13,24,0,13
15,2015011101,2390,364,336.0,112.0,6.0,15.0,5.0,8.0,2.0,0.0,0.0,27.0,28.0,43.0,1.0,2.0,0.627906976744186,0.026595744680851064,IND,2015-01-11,post,DEN,IND,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011101/2015011101_gtd.json,13,24,1,24
16,2015011800,1944,306,283.0,57.0,6.0,11.0,3.0,11.0,2.0,0.0,0.0,19.0,30.0,35.0,0.0,1.0,0.5428571428571428,0.016129032258064516,GB,2015-01-18,post,SEA,GB,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011800/2015011800_gtd.json,28,22,0,22
17,2015011800,2076,399,371.0,57.0,10.0,10.0,8.0,8.0,4.0,1.0,1.0,15.0,35.0,36.0,2.0,2.0,0.4166666666666667,0.041884816753926704,SEA,2015-01-18,post,SEA,GB,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011800/2015011800_gtd.json,28,22,1,28
18,2015011801,1676,209,357.0,51.0,6.0,7.0,3.0,8.0,2.0,0.0,0.0,12.0,19.0,33.0,1.0,0.0,0.36363636363636365,0.016129032258064516,IND,2015-01-18,post,NE,IND,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011801/2015011801_gtd.json,45,7,0,7
19,2015011801,3161,397,267.0,90.0,14.0,13.0,12.0,6.0,1.0,2.0,2.0,23.0,40.0,36.0,3.0,3.0,0.6388888888888888,0.06153846153846154,NE,2015-01-18,post,NE,IND,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011801/2015011801_gtd.json,45,7,1,45
20,2015012500,2337,454,466.0,118.0,8.0,15.0,4.0,8.0,1.0,1.0,1.0,31.0,14.0,55.0,0.0,4.0,0.5636363636363636,0.0213903743315508,CRT,2015-01-25,post,CRT,IRV,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015012500/2015012500_gtd.json,28,32,0,28
21,2015012500,3714,611,383.0,255.0,7.0,22.0,2.0,5.0,1.0,1.0,1.0,30.0,24.0,47.0,0.0,4.0,0.6382978723404256,0.010810810810810811,IRV,2015-01-25,post,CRT,IRV,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015012500/2015012500_gtd.json,28,32,1,32
22,2015020100,2593,377,295.0,196.0,1.0,21.0,8.0,6.0,2.0,0.0,0.0,37.0,21.0,51.0,0.0,4.0,0.7254901960784313,0.041884816753926704,NE,2015-02-01,post,SEA,NE,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015020100/2015020100_gtd.json,24,28,1,28
23,2015020100,2128,396,413.0,26.0,8.0,10.0,3.0,7.0,1.0,0.0,0.0,12.0,29.0,24.0,1.0,2.0,0.5,0.016129032258064516,SEA,2015-02-01,post,SEA,NE,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015020100/2015020100_gtd.json,24,28,0,24
