,game_id,ydsnet,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,third_down_converted,third_down_failed,interception,fourth_down_converted,fourth_down_converted,complete_pass,rush_attempt,pass_attempt,rush_touchdown,pass_touchdown,completion_perc,third_down_perc,team,game_date,type,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,win,team_score
0,2015091000,2388,361,235.0,137.0,5.0,19.0,7.0,4.0,0.0,0.0,0.0,25.0,24.0,34.0,0.0,4.0,0.7352941176470589,0.0016722408026755853,NE,2015-09-10,reg,NE,PIT,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091000/2015091000_gtd.json,28,21,1,28
1,2015091000,3485,466,437.0,99.0,7.0,15.0,7.0,8.0,1.0,2.0,2.0,26.0,25.0,42.0,1.0,1.0,0.6190476190476191,0.0016722408026755853,PIT,2015-09-10,reg,NE,PIT,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091000/2015091000_gtd.json,28,21,0,21
2,2015091300,3580,402,280.0,124.0,10.0,12.0,11.0,6.0,1.0,2.0,2.0,18.0,33.0,38.0,1.0,1.0,0.47368421052631576,0.0026252983293556086,CHI,2015-09-13,reg,CHI,GB,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091300/2015091300_gtd.json,23,31,0,23
3,2015091300,2608,322,150.0,85.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,18.0,30.0,23.0,1.0,3.0,0.782608695652174,0.0014336917562724014,GB,2015-09-13,reg,CHI,GB,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091300/2015091300_gtd.json,23,31,1,31
4,2015091301,2840,345,167.0,149.0,10.0,10.0,8.0,11.0,1.0,1.0,1.0,32.0,33.0,47.0,0.0,1.0,0.6808510638297872,0.0019106759016001911,SEA,2015-09-13,reg,STL,SEA,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091301/2015091301_gtd.json,34,31,0,31
5,2015091301,2024,352,259.0,142.0,5.0,13.0,6.0,5.0,0.0,0.0,0.0,18.0,26.0,29.0,2.0,1.0,0.6206896551724138,0.0014336917562724014,STL,2015-09-13,reg,STL,SEA,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091301/2015091301_gtd.json,34,31,1,34
6,2015091302,2327,263,255.0,79.0,6.0,10.0,8.0,9.0,1.0,1.0,1.0,18.0,35.0,33.0,0.0,1.0,0.5454545454545454,0.0019106759016001911,CAR,2015-09-13,reg,JAC,CAR,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091302/2015091302_gtd.json,9,20,1,20
7,2015091302,1770,265,285.0,96.0,6.0,12.0,3.0,9.0,2.0,1.0,1.0,22.0,21.0,45.0,0.0,1.0,0.4888888888888889,0.0007173601147776184,JAC,2015-09-13,reg,JAC,CAR,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091302/2015091302_gtd.json,9,20,0,9
8,2015091303,2338,256,275.0,78.0,5.0,12.0,5.0,7.0,0.0,0.0,0.0,22.0,18.0,37.0,0.0,1.0,0.5945945945945946,0.0011950286806883365,MIA,2015-09-13,reg,WAS,MIA,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091303/2015091303_gtd.json,10,17,1,17
9,2015091303,3182,349,300.0,64.0,6.0,12.0,6.0,8.0,2.0,0.0,0.0,21.0,37.0,32.0,0.0,1.0,0.65625,0.0014336917562724014,WAS,2015-09-13,reg,WAS,MIA,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015091303/2015091303_gtd.json,10,17,0,10
