,game_id,ydsnet,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,third_down_converted,third_down_failed,interception,fourth_down_converted,fourth_down_converted,complete_pass,rush_attempt,pass_attempt,rush_touchdown,pass_touchdown,completion_perc,third_down_perc,team,game_date,type,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,win,team_score
0,2009091000,1982,357,402.0,115.0,1.0,18.0,4.0,10.0,2.0,0.0,0.0,33.0,23.0,47.0,0.0,1.0,0.7021276595744681,0.0009458500827618822,PIT,2009-09-10,reg,PIT,TEN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091000/2009091000_gtd.json,13,10,1,13
1,2009091000,1920,320,300.0,88.0,2.0,14.0,4.0,9.0,1.0,0.0,0.0,22.0,25.0,36.0,0.0,1.0,0.6111111111111112,0.0009458500827618822,TEN,2009-09-10,reg,PIT,TEN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091000/2009091000_gtd.json,13,10,0,10
2,2009091300,1875,281,321.0,126.0,3.0,15.0,6.0,9.0,0.0,0.0,0.0,22.0,27.0,38.0,0.0,2.0,0.5789473684210527,0.0014181044670290711,ATL,2009-09-13,reg,ATL,MIA,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091300/2009091300_gtd.json,19,7,1,19
3,2009091300,1594,259,159.0,88.0,4.0,11.0,4.0,7.0,1.0,1.0,1.0,21.0,22.0,34.0,0.0,1.0,0.6176470588235294,0.0009458500827618822,MIA,2009-09-13,reg,ATL,MIA,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091300/2009091300_gtd.json,19,7,0,7
4,2009091301,3450,501,434.0,126.0,11.0,20.0,10.0,7.0,1.0,1.0,1.0,26.0,41.0,44.0,2.0,3.0,0.5909090909090909,0.0023612750885478157,BAL,2009-09-13,reg,BAL,KC,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091301/2009091301_gtd.json,38,24,1,38
5,2009091301,818,188,163.0,82.0,1.0,8.0,2.0,8.0,0.0,1.0,1.0,16.0,17.0,27.0,0.0,2.0,0.5925925925925926,0.0004731488052992666,KC,2009-09-13,reg,BAL,KC,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091301/2009091301_gtd.json,38,24,0,24
6,2009091302,2104,169,216.0,41.0,4.0,8.0,3.0,13.0,5.0,2.0,2.0,14.0,30.0,39.0,1.0,0.0,0.358974358974359,0.0007095553453169347,CAR,2009-09-13,reg,CAR,PHI,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091302/2009091302_gtd.json,10,38,0,10
7,2009091302,1499,267,141.0,45.0,9.0,7.0,5.0,8.0,1.0,1.0,1.0,17.0,32.0,31.0,1.0,2.0,0.5483870967741935,0.001182033096926714,PHI,2009-09-13,reg,CAR,PHI,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091302/2009091302_gtd.json,10,38,1,38
8,2009091303,1795,307,222.0,158.0,4.0,12.0,5.0,10.0,2.0,1.0,1.0,21.0,27.0,36.0,1.0,0.0,0.5833333333333334,0.001182033096926714,CIN,2009-09-13,reg,CIN,DEN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091303/2009091303_gtd.json,7,12,0,7
9,2009091303,1530,302,215.0,146.0,3.0,7.0,3.0,9.0,0.0,0.0,0.0,17.0,20.0,32.0,0.0,1.0,0.53125,0.0007095553453169347,DEN,2009-09-13,reg,CIN,DEN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091303/2009091303_gtd.json,7,12,1,12
10,2009091304,1783,268,278.0,98.0,5.0,10.0,3.0,9.0,1.0,0.0,0.0,21.0,20.0,40.0,0.0,1.0,0.525,0.0007095553453169347,CLE,2009-09-13,reg,CLE,MIN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091304/2009091304_gtd.json,20,34,0,20
11,2009091304,1806,310,97.0,72.0,14.0,4.0,6.0,8.0,0.0,0.0,0.0,14.0,37.0,26.0,3.0,1.0,0.5384615384615384,0.0014181044670290711,MIN,2009-09-13,reg,CLE,MIN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091304/2009091304_gtd.json,20,34,1,34
12,2009091305,881,183,154.0,97.0,3.0,7.0,3.0,7.0,1.0,0.0,0.0,18.0,13.0,35.0,0.0,0.0,0.5142857142857142,0.0007095553453169347,HOU,2009-09-13,reg,HOU,NYJ,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091305/2009091305_gtd.json,7,24,0,7
13,2009091305,3100,462,296.0,122.0,7.0,13.0,10.0,8.0,1.0,2.0,2.0,18.0,42.0,31.0,2.0,1.0,0.5806451612903226,0.0023612750885478157,NYJ,2009-09-13,reg,HOU,NYJ,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091305/2009091305_gtd.json,7,24,1,24
14,2009091306,2590,365,327.0,141.0,4.0,15.0,8.0,6.0,1.0,0.0,0.0,28.0,31.0,39.0,1.0,1.0,0.717948717948718,0.0018899125915426411,IND,2009-09-13,reg,IND,JAC,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091306/2009091306_gtd.json,14,12,1,14
15,2009091306,1657,228,149.0,68.0,7.0,4.0,6.0,9.0,0.0,1.0,1.0,14.0,27.0,29.0,1.0,0.0,0.4827586206896552,0.0014181044670290711,JAC,2009-09-13,reg,IND,JAC,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091306/2009091306_gtd.json,14,12,0,12
16,2009091307,1449,231,307.0,138.0,5.0,7.0,3.0,11.0,3.0,2.0,2.0,16.0,20.0,38.0,2.0,0.0,0.42105263157894735,0.0007095553453169347,DET,2009-09-13,reg,NO,DET,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091307/2009091307_gtd.json,45,27,0,27
17,2009091307,3102,515,336.0,165.0,10.0,16.0,9.0,4.0,1.0,0.0,0.0,26.0,35.0,34.0,0.0,6.0,0.7647058823529411,0.0021256495040151155,NO,2009-09-13,reg,NO,DET,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091307/2009091307_gtd.json,45,27,1,45
18,2009091308,1887,462,291.0,192.0,6.0,10.0,3.0,7.0,0.0,0.0,0.0,16.0,24.0,28.0,1.0,3.0,0.5714285714285714,0.0007095553453169347,DAL,2009-09-13,reg,TB,DAL,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091308/2009091308_gtd.json,21,34,1,34
19,2009091308,3218,450,479.0,53.0,10.0,14.0,5.0,8.0,0.0,1.0,1.0,25.0,31.0,42.0,2.0,1.0,0.5952380952380952,0.001182033096926714,TB,2009-09-13,reg,TB,DAL,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091308/2009091308_gtd.json,21,34,0,21
20,2009091309,1817,299,263.0,159.0,1.0,13.0,4.0,10.0,2.0,0.0,0.0,26.0,17.0,47.0,0.0,1.0,0.5531914893617021,0.0009458500827618822,ARI,2009-09-13,reg,ARI,SF,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091309/2009091309_gtd.json,16,20,0,16
21,2009091309,1566,203,292.0,92.0,1.0,10.0,7.0,11.0,0.0,0.0,0.0,18.0,25.0,35.0,1.0,1.0,0.5142857142857142,0.0016540642722117202,SF,2009-09-13,reg,ARI,SF,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091309/2009091309_gtd.json,16,20,1,20
22,2009091310,2427,351,225.0,120.0,5.0,11.0,6.0,7.0,1.0,0.0,0.0,20.0,31.0,30.0,0.0,1.0,0.6666666666666666,0.0014181044670290711,NYG,2009-09-13,reg,NYG,WAS,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091310/2009091310_gtd.json,23,17,1,23
23,2009091310,1491,272,92.0,133.0,3.0,12.0,5.0,7.0,1.0,1.0,1.0,19.0,21.0,29.0,1.0,1.0,0.6551724137931034,0.001182033096926714,WAS,2009-09-13,reg,NYG,WAS,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091310/2009091310_gtd.json,23,17,0,17
24,2009091311,2502,446,303.0,164.0,6.0,17.0,8.0,7.0,2.0,0.0,0.0,25.0,34.0,36.0,1.0,3.0,0.6944444444444444,0.0018899125915426411,SEA,2009-09-13,reg,SEA,STL,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091311/2009091311_gtd.json,28,0,1,28
25,2009091311,1370,247,371.0,61.0,4.0,7.0,2.0,10.0,0.0,0.0,0.0,17.0,18.0,39.0,0.0,0.0,0.4358974358974359,0.0004731488052992666,STL,2009-09-13,reg,SEA,STL,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091311/2009091311_gtd.json,28,0,0,0
26,2009091312,2303,352,371.0,109.0,4.0,12.0,4.0,11.0,4.0,1.0,1.0,17.0,31.0,38.0,0.0,1.0,0.4473684210526316,0.0009458500827618822,CHI,2009-09-13,reg,GB,CHI,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091312/2009091312_gtd.json,21,15,0,15
27,2009091312,1008,228,327.0,72.0,4.0,8.0,4.0,10.0,0.0,0.0,0.0,17.0,22.0,33.0,1.0,1.0,0.5151515151515151,0.0009458500827618822,GB,2009-09-13,reg,GB,CHI,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091312/2009091312_gtd.json,21,15,1,21
28,2009091400,1580,276,140.0,145.0,5.0,10.0,4.0,6.0,0.0,1.0,1.0,15.0,19.0,29.0,0.0,2.0,0.5172413793103449,0.0009458500827618822,BUF,2009-09-14,reg,NE,BUF,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091400/2009091400_gtd.json,25,24,0,24
29,2009091400,3444,441,279.0,155.0,4.0,22.0,10.0,6.0,1.0,0.0,0.0,39.0,23.0,56.0,1.0,2.0,0.6964285714285714,0.0023612750885478157,NE,2009-09-14,reg,NE,BUF,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091400/2009091400_gtd.json,25,24,1,25
30,2009091401,2203,366,438.0,80.0,8.0,9.0,7.0,7.0,2.0,1.0,1.0,14.0,32.0,33.0,1.0,1.0,0.42424242424242425,0.0016540642722117202,OAK,2009-09-14,reg,OAK,SD,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091401/2009091401_gtd.json,20,24,0,20
31,2009091401,1912,317,247.0,109.0,5.0,14.0,5.0,7.0,1.0,0.0,0.0,24.0,23.0,39.0,2.0,1.0,0.6153846153846154,0.001182033096926714,SD,2009-09-14,reg,OAK,SD,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091401/2009091401_gtd.json,20,24,1,24
32,2009092000,2473,371,239.0,48.0,10.0,12.0,6.0,6.0,1.0,2.0,2.0,21.0,37.0,27.0,1.0,3.0,0.7777777777777778,0.0014181044670290711,ATL,2009-09-20,reg,ATL,CAR,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092000/2009092000_gtd.json,28,20,1,28
33,2009092000,2778,440,423.0,102.0,8.0,16.0,7.0,5.0,1.0,0.0,0.0,25.0,25.0,42.0,1.0,1.0,0.5952380952380952,0.0016540642722117202,CAR,2009-09-20,reg,ATL,CAR,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092000/2009092000_gtd.json,28,20,0,20
34,2009092001,1631,265,176.0,109.0,8.0,7.0,5.0,8.0,2.0,2.0,2.0,18.0,34.0,32.0,0.0,1.0,0.5625,0.001182033096926714,DET,2009-09-20,reg,DET,MIN,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092001/2009092001_gtd.json,13,27,0,13
35,2009092001,1828,265,87.0,129.0,4.0,13.0,3.0,8.0,0.0,1.0,1.0,24.0,25.0,31.0,1.0,2.0,0.7741935483870968,0.0007095553453169347,MIN,2009-09-20,reg,DET,MIN,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092001/2009092001_gtd.json,13,27,1,27
36,2009092002,2300,319,224.0,98.0,7.0,10.0,9.0,5.0,2.0,0.0,0.0,15.0,34.0,25.0,1.0,3.0,0.6,0.0021256495040151155,CIN,2009-09-20,reg,GB,CIN,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092002/2009092002_gtd.json,24,31,1,31
37,2009092002,2012,311,398.0,110.0,5.0,13.0,6.0,7.0,0.0,0.0,0.0,21.0,18.0,45.0,1.0,1.0,0.4666666666666667,0.0014181044670290711,GB,2009-09-20,reg,GB,CIN,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092002/2009092002_gtd.json,24,31,0,24
38,2009092003,2359,383,182.0,161.0,7.0,15.0,2.0,7.0,0.0,1.0,1.0,27.0,28.0,32.0,1.0,2.0,0.84375,0.0004731488052992666,ARI,2009-09-20,reg,JAC,ARI,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092003/2009092003_gtd.json,17,31,1,31
39,2009092003,2061,372,498.0,75.0,4.0,13.0,6.0,10.0,1.0,1.0,1.0,23.0,20.0,47.0,0.0,2.0,0.48936170212765956,0.0014181044670290711,JAC,2009-09-20,reg,JAC,ARI,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092003/2009092003_gtd.json,17,31,0,17
40,2009092004,2726,409,270.0,109.0,10.0,13.0,5.0,10.0,2.0,2.0,2.0,24.0,38.0,41.0,0.0,1.0,0.5853658536585366,0.001182033096926714,KC,2009-09-20,reg,KC,OAK,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092004/2009092004_gtd.json,10,13,0,10
41,2009092004,1209,166,305.0,52.0,3.0,6.0,3.0,10.0,0.0,0.0,0.0,7.0,25.0,26.0,1.0,0.0,0.2692307692307692,0.0007095553453169347,OAK,2009-09-20,reg,KC,OAK,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092004/2009092004_gtd.json,10,13,1,13
42,2009092005,1976,299,379.0,114.0,5.0,10.0,5.0,10.0,1.0,0.0,0.0,23.0,20.0,47.0,0.0,0.0,0.48936170212765956,0.001182033096926714,NE,2009-09-20,reg,NYJ,NE,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092005/2009092005_gtd.json,16,9,0,9
43,2009092005,1608,254,179.0,74.0,4.0,10.0,3.0,8.0,0.0,0.0,0.0,14.0,31.0,24.0,0.0,1.0,0.5833333333333334,0.0007095553453169347,NYJ,2009-09-20,reg,NYJ,NE,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092005/2009092005_gtd.json,16,9,1,16
44,2009092006,2163,421,278.0,99.0,8.0,15.0,6.0,7.0,1.0,0.0,0.0,25.0,29.0,36.0,2.0,3.0,0.6944444444444444,0.0014181044670290711,NO,2009-09-20,reg,PHI,NO,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092006/2009092006_gtd.json,22,48,1,48
45,2009092006,3256,463,376.0,187.0,7.0,16.0,7.0,9.0,3.0,1.0,1.0,31.0,21.0,54.0,0.0,2.0,0.5740740740740741,0.0016540642722117202,PHI,2009-09-20,reg,PHI,NO,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092006/2009092006_gtd.json,22,48,0,22
46,2009092007,2307,420,356.0,154.0,3.0,15.0,5.0,11.0,0.0,2.0,2.0,25.0,29.0,39.0,0.0,4.0,0.6410256410256411,0.001182033096926714,HOU,2009-09-20,reg,TEN,HOU,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092007/2009092007_gtd.json,31,34,1,34
47,2009092007,1979,449,191.0,153.0,7.0,10.0,5.0,6.0,1.0,0.0,0.0,21.0,26.0,34.0,2.0,2.0,0.6176470588235294,0.001182033096926714,TEN,2009-09-20,reg,TEN,HOU,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092007/2009092007_gtd.json,31,34,0,31
