,game_id,ydsnet,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,third_down_converted,third_down_failed,interception,fourth_down_converted,fourth_down_converted,complete_pass,rush_attempt,pass_attempt,rush_touchdown,pass_touchdown,completion_perc,third_down_perc,team,game_date,type,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,win,team_score
0,2016010900,1775,226,336.0,46.0,3.0,10.0,6.0,8.0,4.0,0.0,0.0,15.0,25.0,37.0,0.0,0.0,0.40540540540540543,0.02830188679245283,HOU,2016-01-09,post,HOU,KC,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016010900/2016010900_gtd.json,0,30,0,0
1,2016010900,2115,314,178.0,97.0,8.0,8.0,4.0,7.0,1.0,0.0,0.0,17.0,37.0,25.0,1.0,1.0,0.68,0.01904761904761905,KC,2016-01-09,post,HOU,KC,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016010900/2016010900_gtd.json,0,30,1,30
2,2016010901,1990,279,316.0,68.0,5.0,11.0,5.0,10.0,1.0,1.0,1.0,23.0,25.0,44.0,1.0,1.0,0.5227272727272727,0.023696682464454975,CIN,2016-01-09,post,CIN,PIT,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016010901/2016010901_gtd.json,16,18,0,16
3,2016010901,2554,369,206.0,179.0,6.0,10.0,2.0,11.0,1.0,1.0,1.0,20.0,29.0,41.0,0.0,1.0,0.4878048780487805,0.009615384615384616,PIT,2016-01-09,post,CIN,PIT,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016010901/2016010901_gtd.json,16,18,1,18
4,2016011000,1577,183,134.0,87.0,4.0,6.0,3.0,10.0,0.0,1.0,1.0,17.0,29.0,27.0,0.0,0.0,0.6296296296296297,0.014354066985645933,MIN,2016-01-10,post,MIN,SEA,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011000/2016011000_gtd.json,9,10,0,9
5,2016011000,1554,222,267.0,81.0,2.0,9.0,5.0,9.0,1.0,0.0,0.0,13.0,28.0,28.0,0.0,1.0,0.4642857142857143,0.023696682464454975,SEA,2016-01-10,post,MIN,SEA,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011000/2016011000_gtd.json,9,10,1,10
6,2016011001,2374,348,365.0,78.0,11.0,11.0,3.0,8.0,0.0,1.0,1.0,21.0,32.0,38.0,2.0,2.0,0.5526315789473685,0.014354066985645933,GB,2016-01-10,post,WAS,GB,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011001/2016011001_gtd.json,18,35,1,35
7,2016011001,2368,354,381.0,155.0,5.0,14.0,5.0,10.0,0.0,1.0,1.0,29.0,18.0,52.0,1.0,1.0,0.5576923076923077,0.023696682464454975,WAS,2016-01-10,post,WAS,GB,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011001/2016011001_gtd.json,18,35,0,18
8,2016011600,3653,378,393.0,81.0,10.0,14.0,12.0,8.0,0.0,1.0,1.0,29.0,32.0,51.0,1.0,1.0,0.5686274509803921,0.05504587155963303,KC,2016-01-16,post,NE,KC,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011600/2016011600_gtd.json,27,20,0,20
9,2016011600,2455,340,276.0,126.0,3.0,17.0,6.0,6.0,0.0,0.0,0.0,28.0,14.0,42.0,1.0,2.0,0.6666666666666666,0.02830188679245283,NE,2016-01-16,post,NE,KC,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011600/2016011600_gtd.json,27,20,1,27
10,2016011601,2493,368,392.0,163.0,2.0,16.0,5.0,8.0,2.0,1.0,1.0,25.0,19.0,44.0,0.0,3.0,0.5681818181818182,0.023696682464454975,ARI,2016-01-16,post,ARI,GB,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011601/2016011601_gtd.json,26,20,1,26
11,2016011601,3048,386,538.0,78.0,5.0,12.0,7.0,8.0,1.0,1.0,1.0,24.0,22.0,45.0,0.0,2.0,0.5333333333333333,0.03286384976525822,GB,2016-01-16,post,ARI,GB,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011601/2016011601_gtd.json,26,20,0,20
12,2016011700,2192,295,161.0,63.0,7.0,12.0,8.0,7.0,0.0,0.0,0.0,16.0,41.0,23.0,2.0,1.0,0.6956521739130435,0.037383177570093455,CAR,2016-01-17,post,CAR,SEA,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011700/2016011700_gtd.json,31,24,1,31
13,2016011700,2601,403,476.0,100.0,5.0,18.0,5.0,6.0,2.0,1.0,1.0,31.0,12.0,53.0,0.0,3.0,0.5849056603773585,0.023696682464454975,SEA,2016-01-17,post,CAR,SEA,18,2015,POST,http://www.nfl.com/liveupdate/game-center/2016011700/2016011700_gtd.json,31,24,0,24
