,game_id,game_date,week,home_team,predicted_home_score,away_team,predicted_away_score,predicted_spread,vegas_line_home,bets,total_home_score,total_away_score,win_bet
0,2019103100,2019-10-31,9,ARI,16.97822468,SF,27.99567875,11.01745407,9.5,--,25,28,
1,2019110300,2019-11-03,9,JAX,25.77393579,HOU,25.80100257,0.02706678,2.0,--,3,26,
2,2019110305,2019-11-03,9,PHI,24.00217767,CHI,19.25327113,-4.748906539,-4.5,--,22,14,
3,2019110306,2019-11-03,9,PIT,23.29932201,IND,19.79470058,-3.504621435,-1.0,PIT,26,24,1.0
4,2019110304,2019-11-03,9,MIA,21.19644913,NYJ,16.18455575,-5.01189338,3.5,MIA,26,18,1.0
5,2019110303,2019-11-03,9,KC,20.7082036,MIN,28.07095874,7.36275514,,--,26,23,
6,2019110302,2019-11-03,9,CAR,22.73561652,TEN,22.669980300000002,-0.065636217,-4.0,TEN,30,20,0.0
7,2019110301,2019-11-03,9,BUF,19.00375895,WAS,17.32381356,-1.679945381,-9.5,WAS,24,9,0.0
8,2019110308,2019-11-03,9,SEA,30.09718447,TB,24.76540803,-5.3317764489999995,-6.0,--,40,34,
9,2019110307,2019-11-03,9,OAK,29.95106646,DET,26.32565911,-3.625407352,-2.0,--,31,24,
10,2019110310,2019-11-03,9,LAC,21.78954731,GB,27.22000543,5.430458123999999,3.5,--,26,11,
11,2019110309,2019-11-03,9,DEN,23.11506147,CLE,18.70344131,-4.411620153,3.0,DEN,24,19,1.0
12,2019110311,2019-11-03,9,BAL,17.30378623,NE,24.87127617,7.567489934,3.5,NE,37,20,0.0
13,2019110400,2019-11-04,9,NYG,17.60096428,DAL,26.6150472,9.014082918,7.0,--,18,37,
