,game_id,game_date,week,home_team,predicted_home_score,away_team,predicted_away_score,predicted_spread,vegas_line_home,bets,total_home_score,total_away_score,win_bet
0,2019122200,2019-12-22,16,DEN,20.728451331424814,DET,19.953019702163893,-0.7754316292609218,-6.5,DET,27,17,0.0
1,2019122201,2019-12-22,16,LAC,27.28303999617624,OAK,17.442021306587428,-9.841018689588816,-6.0,LAC,17,24,0.0
2,2019122211,2019-12-22,16,WAS,23.6250360583476,NYG,19.30893019042789,-4.31610586791971,-2.5,--,35,35,
3,2019122210,2019-12-22,16,TEN,29.795916009428396,NO,26.594630531586407,-3.2012854778419917,2.5,TEN,28,38,0.0
4,2019122209,2019-12-22,16,NYJ,17.251608332875275,PIT,20.180930674186698,2.929322341311426,3.0,--,16,10,
5,2019122205,2019-12-22,16,ATL,27.66414440460955,JAX,19.471913987034732,-8.192230417574821,-7.0,--,24,12,
6,2019122206,2019-12-22,16,CLE,19.492701628149934,BAL,26.946803034084663,7.454101405934728,10.0,CLE,15,31,0.0
7,2019122207,2019-12-22,16,IND,23.906621474890734,CAR,24.533552625459357,0.6269311505686161,-6.5,CAR,38,6,0.0
8,2019122208,2019-12-22,16,MIA,22.43330936087968,CIN,22.378476479632536,-0.054832881247143916,-1.0,--,38,35,
9,2019122213,2019-12-22,16,SEA,26.153301984698857,ARI,20.438036359496795,-5.715265625202066,-9.5,ARI,13,27,1.0
10,2019122212,2019-12-22,16,PHI,22.657863704143,DAL,24.477550358313355,1.8196866541703545,2.5,--,17,9,
11,2019122214,2019-12-22,16,CHI,18.712217916238558,KC,21.662562991417573,2.9503450751790155,5.0,--,3,26,
12,2019122300,2019-12-23,16,MIN,21.996016780979353,GB,20.45052532328253,-1.5454914576968193,-4.5,GB,10,23,1.0
