,game_id,game_date,week,home_team,predicted_home_score,away_team,predicted_away_score,predicted_spread,vegas_line_home,bets,total_home_score,total_away_score,win_bet
0,2019101000,2019-10-10,6,NE,24.29483732,NYG,13.46972331,-10.82511401,-17.0,NYG,35,14,0.0
1,2019101300,2019-10-13,6,TB,23.95403525,CAR,25.97835423,2.024318984,2.0,--,26,37,
2,2019101305,2019-10-13,6,MIA,19.30058356,WAS,21.25811298,1.957529425,3.5,--,16,17,
3,2019101306,2019-10-13,6,MIN,21.99031331,PHI,19.99716294,-1.993150371,-3.0,--,38,20,
4,2019101304,2019-10-13,6,KC,23.78650532,HOU,24.64970509,0.8631997659999999,-5.5,HOU,24,31,1.0
5,2019101303,2019-10-13,6,JAX,21.45484228,NO,20.55379605,-0.9010462359999999,-1.5,--,6,13,
6,2019101302,2019-10-13,6,CLE,20.45575454,SEA,25.69771142,5.241956875,1.0,SEA,28,32,1.0
7,2019101301,2019-10-13,6,BAL,28.30719271,CIN,21.40843043,-6.898762282000001,-11.0,CIN,23,17,1.0
8,2019101308,2019-10-13,6,LA,22.43445302,SF,30.09475552,7.660302495,-4.0,SF,7,20,1.0
9,2019101307,2019-10-13,6,ARI,24.35820924,ATL,23.82057559,-0.537633655,2.5,ARI,34,33,1.0
10,2019101310,2019-10-13,6,NYJ,11.93989327,DAL,25.92400838,13.98411511,7.5,DAL,24,22,0.0
11,2019101309,2019-10-13,6,DEN,21.29559204,TEN,18.83326278,-2.462329255,-2.5,--,16,0,
12,2019101311,2019-10-13,6,LAC,20.875953,PIT,20.3778874,-0.498065597,-6.5,PIT,17,24,1.0
13,2019101400,2019-10-14,6,GB,23.58341536,DET,27.85587688,4.2724615219999995,-5.0,DET,23,22,1.0
