,game_id,game_date,week,home_team,predicted_home_score,away_team,predicted_away_score,predicted_spread,vegas_line_home,bets,total_home_score,total_away_score,win_bet
0,2019112100,2019-11-21,12,HOU,21.37686113,IND,23.78570389,2.408842759,-3.5,IND,20,17,1.0
1,2019112401,2019-11-24,12,BUF,22.94857797,DEN,19.96342247,-2.985155505,-4.0,--,20,3,
2,2019112402,2019-11-24,12,CHI,21.50120148,NYG,19.55374236,-1.947459123,-6.0,NYG,19,14,1.0
3,2019112403,2019-11-24,12,CIN,16.58313174,PIT,25.050641600000002,8.467509861,6.5,--,10,16,
4,2019112404,2019-11-24,12,CLE,24.34261113,MIA,20.115510500000003,-4.227100631,-10.5,MIA,41,24,0.0
5,2019112400,2019-11-24,12,ATL,25.39563866,TB,19.23049299,-6.165145674,-4.5,--,22,35,
6,2019112405,2019-11-24,12,NO,30.04091221,CAR,13.5470101,-16.49390212,-9.5,NO,34,31,0.0
7,2019112407,2019-11-24,12,WAS,18.9481513,DET,25.19591288,6.24776158,3.5,DET,19,16,0.0
8,2019112406,2019-11-24,12,NYJ,23.15073478,OAK,24.60847749,1.4577427090000001,3.0,--,34,3,
9,2019112408,2019-11-24,12,TEN,24.61022979,JAX,24.61445909,0.0042293,-3.0,JAX,42,20,0.0
10,2019112409,2019-11-24,12,NE,21.62968566,DAL,23.32390391,1.694218255,-6.5,DAL,13,9,1.0
11,2019112410,2019-11-24,12,SF,28.95487664,GB,20.84611977,-8.108756862,-3.0,SF,37,8,1.0
12,2019112411,2019-11-24,12,PHI,25.01709931,SEA,21.49353731,-3.523562006,-1.5,--,9,17,
13,2019112500,2019-11-25,12,LA,17.01489075,BAL,24.42588481,7.410994065,3.0,BAL,6,45,1.0
