,game_id,game_date,week,home_team,predicted_home_score,away_team,predicted_away_score,predicted_spread,vegas_line_home,bets,total_home_score,total_away_score,win_bet
0,2019092600,2019-09-26,4,GB,21.42784624,PHI,23.41620964,1.9883634019999998,-4.5,PHI,27,34,1.0
1,2019092900,2019-09-29,4,ATL,25.21993746,TEN,18.25341269,-6.96652477,-4.0,ATL,10,24,0.0
2,2019092907,2019-09-29,4,NYG,24.78143688,WAS,20.34762497,-4.43381191,-3.0,--,24,3,
3,2019092906,2019-09-29,4,MIA,17.29848939,LAC,26.39317313,9.094683743,16.5,MIA,10,30,0.0
4,2019092905,2019-09-29,4,IND,24.79911291,OAK,15.78887588,-9.01023703,-7.0,--,24,31,
5,2019092904,2019-09-29,4,HOU,20.42346301,CAR,19.41590132,-1.00756169,-4.5,CAR,10,16,1.0
6,2019092903,2019-09-29,4,DET,22.50522336,KC,22.10676848,-0.398454885,6.0,DET,30,34,1.0
7,2019092901,2019-09-29,4,BAL,22.30817878,CLE,23.66715931,1.358980528,-7.0,CLE,25,40,1.0
8,2019092902,2019-09-29,4,BUF,16.94575243,NE,25.7090607,8.763308271,7.0,--,10,16,
9,2019092909,2019-09-29,4,LA,22.06957357,TB,21.73328508,-0.336288485,-10.0,TB,40,54,1.0
10,2019092908,2019-09-29,4,ARI,17.23196238,SEA,27.39281865,10.16085627,5.0,SEA,10,27,1.0
11,2019092910,2019-09-29,4,CHI,20.30876203,MIN,17.90784348,-2.40091855,-2.5,--,16,6,
12,2019092911,2019-09-29,4,DEN,15.89173648,JAX,16.20964347,0.317906988,-3.0,JAX,24,23,1.0
13,2019092912,2019-09-29,4,NO,20.35495782,DAL,24.43841554,4.0834577260000025,2.5,--,12,10,
14,2019093000,2019-09-30,4,PIT,23.60335912,CIN,18.28082957,-5.322529547,-4.0,--,27,3,
